date,beta1,beta2,beta3,lambda,fit_rmse,n_obs,y3m,y6m,y1y,y2y,y5y,y10y,y30y,slope_2s10s,slope_3m10y,belly_richness,curve_shape,year,month_number,month_short,period_label
2020-03-02,1.1232129514480504,13.587181858223143,-15.0,0.0609,0.24855906746100212,10,1.0320531305777787,0.9552565599409395,1.037173441686049,1.0801926390310272,1.1060048264812083,1.1146088889646293,1.1203449306202433,0.03441624993360204,0.08255575838685059,0.008604062483380082,Flat,2020,3,Mar,2020-03
2020-03-03,1.0413550862545906,13.128956436500967,-15.0,0.0609,0.284302061782126,10,0.8404120635508456,0.8176020120409839,0.9274096503723521,0.9843818097461274,1.0185657756511723,1.0299604309528814,1.0375568678206875,0.04557862120675393,0.18954836740203573,0.011394655301667944,Flat,2020,3,Mar,2020-03
2020-03-04,1.0351149748054862,12.08430549580627,-15.0,0.0609,0.303086736243803,10,0.5838909340019902,0.6841580085469621,0.8575503013373045,0.9463320771528694,0.9996018157444065,1.0173583952749463,1.0291961149619728,0.07102631812207694,0.4334674612729561,0.017756579530498695,Flat,2020,3,Mar,2020-03
2020-03-05,0.9401607861577003,11.984397275461292,-15.0,0.0609,0.29431000399641255,10,0.46500039481796973,0.5770383070181839,0.7565117025202335,0.8483356831955791,0.9034307449728188,0.9217957655652596,0.9340391126268867,0.07346008236968049,0.4567953707472898,0.018365020592399528,Flat,2020,3,Mar,2020-03
2020-03-06,0.7831987227388265,12.102447361296887,-15.0,0.0609,0.22289186126535113,10,0.3363211716462393,0.4344508349480132,0.6067388887973599,0.6949682448903991,0.7479065315994227,0.7655526271691245,0.7773166908822592,0.07058438227872543,0.4292314555228852,0.017646095569660902,Flat,2020,3,Mar,2020-03
2020-03-09,0.6180345130585385,12.38290136928622,-15.0,0.0609,0.17742705206240086,10,0.2383490851100203,0.3034366364974239,0.458654326941194,0.5383438597533863,0.5861582517364446,0.6020963823974915,0.6127218028381896,0.06375252264410525,0.36374729728747124,0.01593813066100569,Flat,2020,3,Mar,2020-03
2020-03-10,0.8258901187131473,11.890753300501904,-15.0,0.0609,0.2245897463509667,10,0.3282941860086068,0.4513649043466186,0.6365381174221802,0.7312135567135127,0.7880194939132605,0.8069548063132039,0.8195783479131662,0.0757412495996912,0.4786606203045971,0.018935312399902204,Flat,2020,3,Mar,2020-03
2020-03-11,0.8422232993489241,11.66635685682297,-15.0,0.0609,0.22294470692221677,10,0.29086570502698406,0.4403740287976412,0.6392055556480021,0.740713865639266,0.8016195258650279,0.821921412606976,0.8354560037682748,0.08120754696771004,0.531055707579992,0.020301886741906916,Flat,2020,3,Mar,2020-03
2020-03-12,0.910507796097517,10.908308599174479,-15.0,0.0609,0.2773371819809717,10,0.1775344272597006,0.41635334974594973,0.66132491691806,0.7859157929424625,0.8606709948354622,0.8855893954664895,0.9022016625538412,0.09967360252402702,0.7080549682067889,0.02491840063098616,Flat,2020,3,Mar,2020-03
2020-03-13,0.952945621185421,10.5036399107008,-15.0,0.0609,0.2928829134180377,10,0.12302035444673143,0.4095159287613883,0.6791184206994816,0.8160314564663431,0.8981799552977568,0.9255627882415889,0.9438180102041437,0.10953133177524577,0.8025424337948575,0.027382832943790847,Flat,2020,3,Mar,2020-03
2020-03-16,0.7576837484616011,11.261230988993194,-15.0,0.0609,0.2728424726074362,10,0.10926472365690776,0.30650356253129973,0.5299938412334684,0.6438382320765266,0.7121455419075383,0.7349146451845696,0.7500940473692573,0.09107641310804304,0.6256499215276619,0.02276910327699022,Flat,2020,3,Mar,2020-03
2020-03-17,0.9808994975950995,9.752149210949984,-15.0,0.0609,0.3416344374586189,10,-0.029070461680843263,0.3459631227759956,0.6613065168770753,0.8211024410686094,0.9169806749844703,0.948940086289785,0.9702463604933281,0.12783764522117558,0.9780105479706283,0.03195941130527313,Flat,2020,3,Mar,2020-03
