date,regime,actual_y1y,q10,q50,q74,interval_width,actual_in_band
2023-06-01,Easing,4.876499901687879,3.511907692788993,4.82637716284955,5.298687422621722,1.7867797298327286,1
2023-06-02,Easing,4.82717290023242,3.5132380559699286,4.826722588634903,5.299345276200738,1.786107220230809,1
2023-06-05,Easing,4.793854146320167,3.5129374758594527,4.82678472315117,5.299055315124821,1.7861178392653687,1
2023-06-06,Easing,4.786289080607348,3.5131983881714075,4.826991487162932,5.298935609644328,1.7857372214729206,1
2023-06-07,Easing,4.898410795898287,3.513314758748485,4.827201410556875,5.298637925634187,1.7853231668857021,1
2023-06-08,Easing,4.90912954779381,3.5129104455896636,4.8273930797426505,5.297736097542143,1.7848256519524792,1
2023-06-09,Easing,4.867529870709494,3.513625168047975,4.827780981666242,5.297400325424572,1.7837751573765974,1
2023-06-12,Easing,4.812010134505584,3.5138182414036097,4.828066379190116,5.296795303736507,1.7829770623328978,1
2023-06-13,Easing,4.7583913092480055,3.5144999658702307,4.828361605903004,5.296506922351682,1.7820069564814514,1
2023-06-14,Easing,4.739210356781047,3.5139418961118314,4.828499741112899,5.2953946443019975,1.781452748190166,1
2023-06-15,Easing,4.797094718256567,3.514003504064402,4.828712999410259,5.294260777140728,1.7802572730763262,1
2023-06-16,Easing,4.75302975867769,3.5153186846587356,4.829168828050788,5.294168452972488,1.7788497683137523,1
2023-06-20,Easing,4.768739942303222,3.515517111411958,4.8293933197070205,5.293712097768262,1.7781949863563042,1
2023-06-21,Easing,4.766219922525973,3.516201907500146,4.82958604202019,5.293563782326888,1.7773618748267426,1
2023-06-22,Easing,4.769754633791343,3.5167046880703405,4.829730320473218,5.293591339160374,1.7768866510900332,1
2023-06-23,Easing,4.752558433042616,3.5162778204331566,4.82972014024174,5.293050382722134,1.7767725622889774,1
2023-06-26,Easing,4.808322567252893,3.516790605713598,4.829859679621493,5.29298930133326,1.7761986956196623,1
2023-06-27,Easing,4.784318202439349,3.517304795163898,4.829907772439169,5.293083029671359,1.7757782345074609,1
2023-06-28,Easing,4.813452751254608,3.5169532261354113,4.829863014524909,5.2928120248885415,1.7758587987531302,1
2023-06-29,Easing,4.877871359416162,3.5173389340435985,4.8299328719754016,5.292938926739563,1.7755999926959642,1
2023-06-30,Easing,4.846483155014775,3.5161381055321703,4.829716629817092,5.291858944596639,1.7757208390644683,1
2023-07-03,Easing,4.811161569341031,3.5160973846062546,4.829751031978641,5.2911050809035025,1.7750076962972479,1
2023-07-05,Easing,4.743989642852173,3.515727561369599,4.829718385029416,5.29000035026681,1.7742727888972114,1
2023-07-06,Easing,4.746747895328628,3.515223288868929,4.829695742790436,5.28862531693223,1.7734020280633014,1
2023-07-07,Easing,4.757232460010377,3.514496192163734,4.829603243100964,5.286772339281839,1.772276147118105,1
2023-07-10,Easing,4.750558409419814,3.514507337761991,4.829690301632232,5.285215992514195,1.7707086547522044,1
2023-07-11,Easing,4.668209247635778,3.5153804681325385,4.829974646028711,5.284414738088314,1.7690342699557755,1
2023-07-12,Easing,4.642767987782445,3.5159859286236843,4.830197909036318,5.28387430821377,1.7678883795900857,1
2023-07-13,Easing,4.654400270825173,3.5176581194047083,4.8306828742014245,5.284562878008455,1.7669047586037463,1
2023-07-14,Easing,4.631485609300571,3.519427373427247,4.831191710254137,5.286179779601275,1.7667524061740276,1
2023-07-17,Easing,4.621341581782147,3.5192780048584793,4.831219091566391,5.2869913897798675,1.7677133849213882,1
2023-07-18,Easing,4.644850740697455,3.5193545321158037,4.831228569712939,5.287768597796912,1.7684140656811085,1
2023-07-19,Easing,4.6723878643641,3.5194052577519654,4.831223655118432,5.288490516625751,1.769085258873786,1
2023-07-20,Easing,4.682433251947067,3.5196617820331104,4.831232957743749,5.289351097228183,1.7696893151950723,1
2023-07-21,Easing,4.655372818122226,3.5187791735160134,4.831025316125826,5.289390413984239,1.7706112404682255,1
2023-07-24,Easing,4.651683519679077,3.51839337784721,4.830885250182376,5.289313184641985,1.7709198067947751,1
2023-07-25,Easing,4.650645213523177,3.5179689675072794,4.830740620686882,5.288996544338746,1.7710275768314663,1
2023-07-26,Easing,4.605199297296298,3.5174306438875247,4.830587741693467,5.288401000797229,1.7709703569097046,1
2023-07-27,Easing,4.599397402836549,3.5176263500616454,4.830603889646847,5.288185987287546,1.770559637225901,1
2023-07-28,Easing,4.58238270664377,3.5164886214332625,4.830380100075544,5.287040886767404,1.7705522653341412,1
2023-07-31,Easing,4.539306563592072,3.516661422086555,4.830415555364487,5.286386192570571,1.7697247704840162,1
2023-08-01,Easing,4.443715753528459,3.5168126336282635,4.830459786715051,5.285840672580289,1.7690280389520252,1
2023-08-02,Easing,4.2382566809879005,3.5163080100851283,4.830386243318678,5.284920765801308,1.76861275571618,1
2023-08-03,Easing,4.243841476564244,3.516119675802769,4.830399407411107,5.284063695623525,1.7679440198207557,1
2023-08-04,Easing,4.335177740312687,3.515333516202873,4.8302809305792405,5.282678657578698,1.767345141375825,1
2023-08-07,Easing,4.364564240557833,3.516489323518192,4.830601256828361,5.282472069088168,1.7659827455699761,1
2023-08-08,Easing,4.3935757999790965,3.5168024533967843,4.830761332192305,5.282220898204612,1.7654184448078274,1
2023-08-09,Easing,4.379482302013908,3.5176335464321733,4.830991967091672,5.282492605072359,1.7648590586401856,1
2023-08-10,Easing,4.350692186374136,3.5179049900180717,4.831112901220791,5.282742371786057,1.7648373817679852,1
2023-08-11,Easing,4.2971741092323015,3.517389747440377,4.831063228712024,5.282502609782606,1.765112862342229,1
2023-08-14,Easing,4.2968035122876405,3.5166055185740372,4.830908770027516,5.2817313694874635,1.7651258509134262,1
2023-08-15,Easing,4.381103209995159,3.5160248943372756,4.830747290493713,5.280686316069785,1.7646614217325092,1
2023-08-16,Easing,4.358600722966925,3.5157807443030147,4.830692352347974,5.279731129523093,1.763950385220078,1
2023-08-17,Easing,4.3388408440680655,3.5152327670154784,4.830578263546917,5.278550398192774,1.7633176311772956,1
2023-08-18,Easing,4.295171417714301,3.5150647931960766,4.830558780690121,5.277522194813406,1.7624574016173291,1
2023-08-21,Easing,4.247373825288694,3.515410394502662,4.83069498516646,5.276925598144496,1.7615152036418342,1
2023-08-22,Easing,4.308450384048602,3.514961762232661,4.830599677137269,5.275935833915022,1.760974071682361,1
2023-08-23,Easing,4.252782568914135,3.5148028277567276,4.830553866095615,5.2750487496064995,1.760245921849772,1
2023-08-24,Easing,4.258163052753911,3.5160515735645994,4.830910700761073,5.275223393232732,1.7591718196681327,1
2023-08-25,Easing,4.243731845652971,3.516238415916484,4.831022156743643,5.275199522345126,1.7589611064286421,1
2023-08-28,Easing,4.240875724060775,3.5161739118635786,4.830997759292341,5.275011012541534,1.7588371006779555,1
2023-08-29,Easing,4.2650593901667255,3.516501434483227,4.831123783537199,5.275163364971252,1.7586619304880253,1
2023-08-30,Easing,4.288541308997318,3.517544557167349,4.8314911494766015,5.276018679936712,1.7584741227693628,1
2023-08-31,Easing,4.232209879669645,3.5178718165051492,4.831678606152799,5.276723924248474,1.7588521077433246,1
2023-09-01,Easing,4.171732996944563,3.518362486110308,4.831876769624174,5.277587664233089,1.7592251781227803,1
2023-09-05,Easing,4.13183353366616,3.5178699735322088,4.831844298196181,5.277881837818582,1.7600118642863736,1
2023-09-06,Easing,4.086802897653749,3.5169111010396366,4.83158698406949,5.2774226742746375,1.760511573235001,1
2023-09-07,Easing,4.097761858932529,3.516164258195797,4.831338446004419,5.276654944404143,1.760490686208346,1
2023-09-08,Easing,4.04141707012308,3.5162274458394593,4.83134581789618,5.276273712287382,1.7600462664479224,1
2023-09-11,Easing,4.05257683352691,3.51627659178453,4.8313545939577995,5.275950753219776,1.7596741614352465,1
2023-09-12,Easing,4.054645550272356,3.5162070853765015,4.831340376737975,5.275628145194634,1.7594210598181328,1
2023-09-13,Easing,4.016960985243655,3.5162622868040896,4.831335111101003,5.275376974311078,1.759114687506988,1
2023-09-14,Easing,3.9684704293929247,3.516463872939495,4.831399878435757,5.2753294080570985,1.7588655351176037,1
2023-09-15,Easing,4.007701817185343,3.5161813715159553,4.831347046544806,5.27505243555238,1.7588710640364242,1
2023-09-18,Easing,4.003452684301306,3.5158365600549164,4.831248930175898,5.2746102975679765,1.75877373751306,1
2023-09-19,Easing,3.9877515674383006,3.515698863648103,4.831196624848644,5.274198173714314,1.7584993100662114,1
2023-09-20,Easing,3.968690766632976,3.5152456678260595,4.831072355816108,5.273578408242729,1.7583327404166695,1
2023-09-21,Easing,3.9656581860840125,3.5151460595266752,4.831007588481355,5.273043770568854,1.7578977110421792,1
2023-09-22,Easing,3.929991405862878,3.5141833255669903,4.8307202602239245,5.271974144178641,1.7577908186116504,1
2023-09-25,Easing,3.953478135834103,3.514193856840934,4.830681294510333,5.271307514538005,1.7571136576970714,1
2023-09-26,Easing,3.9878256451789094,3.5134933516024467,4.83047224872255,5.270290193475046,1.7567968418725992,1
2023-09-27,Easing,3.945477981008387,3.5132165546189604,4.830357984400262,5.269417677428812,1.756201122809852,1
2023-09-28,Easing,4.0076142062615565,3.5126375978339066,4.830160347492585,5.268373677138529,1.7557360793046222,1
2023-09-29,Easing,3.969355066066576,3.5127929341245756,4.830200015291107,5.267796738847647,1.7550038047230712,1
2023-10-02,Easing,3.987721280708903,3.5129085148561074,4.830272856602551,5.267400762947364,1.7544922480912568,1
2023-10-03,Easing,4.03084679548341,3.512211607802884,4.830016771124487,5.266468043118419,1.7542564353155345,1
2023-10-04,Easing,4.175704706095945,3.511197972685805,4.828958553614379,5.2646798328027815,1.7534818601169766,1
2023-10-05,Easing,4.205895643152906,3.5115749045323725,4.8292711569292734,5.264438842150703,1.7528639376183306,1
2023-10-06,Easing,4.195488003461871,3.511769996382179,4.828967329675999,5.263934569650033,1.7521645732678537,1
2023-10-10,Easing,4.220255877566543,3.511291525502671,4.82821539671642,5.262915668895982,1.7516241433933106,1
2023-10-11,Easing,4.216037670345958,3.512030031087972,4.829044734539485,5.263691648264399,1.7516616171764272,1
2023-10-12,Easing,4.195348054407357,3.5128130313056847,4.829656250513148,5.264562233577077,1.7517492022713927,1
2023-10-13,Easing,4.1776335491396654,3.512209062745015,4.829700306342479,5.264527831415528,1.7523187686705128,1
2023-10-16,Easing,4.16809939684962,3.5125639666769164,4.829917075064486,5.264774965310739,1.7522109986338226,1
2023-10-17,Easing,4.212395310666,3.5120119524010356,4.829856871281775,5.264509226164893,1.7524972737638578,1
2023-10-18,Easing,4.201375217789225,3.510934252034132,4.829079663264731,5.263263025414892,1.7523287733807598,1
2023-10-19,Easing,4.260226706618719,3.509914298152686,4.827088550404445,5.260845747002351,1.7509314488496655,1
2023-10-20,Easing,4.268200390990587,3.508739007980571,4.823554781432643,5.257099070775654,1.7483600627950828,1
2023-10-23,Easing,4.298419965038023,3.5082696642051476,4.821531723708061,5.25510514957565,1.7468354853705024,1
2023-10-24,Easing,4.284176279383316,3.508163649380781,4.821894701616653,5.255646632577587,1.7474829831968064,1
2023-10-25,Easing,4.319256848606659,3.5080847525868197,4.82271456129317,5.256698180280864,1.7486134276940444,1
2023-10-26,Easing,4.330882647101013,3.5069467606765885,4.820801730902532,5.254961924250015,1.7480151635734265,1
2023-10-27,Easing,4.32726272098345,3.507191086232082,4.820697295769257,5.254977721160931,1.7477866349288491,1
2023-10-30,Easing,4.327301728840021,3.5072476918295292,4.820449459789115,5.255075310966142,1.747827619136613,1
2023-10-31,Easing,4.311588647957639,3.5067987085170635,4.819569220808656,5.254495564335542,1.7476968558184787,1
2023-11-01,Easing,4.357695220035788,3.506337702000179,4.819381237568761,5.254417106344663,1.7480794043444838,1
2023-11-02,Easing,4.31686833254593,3.507151944997258,4.820203027978833,5.255617671574242,1.7484657265769843,1
2023-11-03,Easing,4.303507784903377,3.508205598955324,4.823250778658135,5.25882128510791,1.7506156861525861,1
2023-11-06,Easing,4.392401160085536,3.510013028845908,4.825164311133703,5.261385650313198,1.7513726214672896,1
2023-11-07,Easing,4.329231171634005,3.5102311139771585,4.825345800087998,5.261915197871332,1.7516840838941734,1
2023-11-08,Easing,4.337854084029985,3.5112257050405233,4.827051690945643,5.263795205791512,1.7525695007509885,1
2023-11-09,Easing,4.4216485150450175,3.512291031160543,4.828282094784729,5.265398241206973,1.75310721004643,1
2023-11-10,Easing,4.400475860505504,3.511765345069521,4.828753895857407,5.2657196205834875,1.7539542755139665,1
2023-11-13,Easing,4.414601399594555,3.511881891167831,4.829164966583675,5.26588619023303,1.7540042990651994,1
2023-11-14,Easing,4.405657367472175,3.512009231821933,4.829467389667091,5.265868813631023,1.75385958180909,1
2023-11-15,Easing,4.402199220818109,3.5140723961481166,4.830371499535156,5.26718346766166,1.7531110715135432,1
2023-11-16,Easing,4.383495008098785,3.514272139310582,4.830702532579453,5.267811131588703,1.7535389922781208,1
2023-11-17,Easing,4.400508824857299,3.5150830474042456,4.831166961760369,5.268783870258634,1.7537008228543884,1
2023-11-20,Easing,4.420828357436559,3.51540881481157,4.831445864998644,5.269517900052509,1.7541090852409393,1
2023-11-21,Easing,4.425244569440696,3.5158364722943,4.831647714415898,5.270167504133602,1.7543310318393024,1
2023-11-22,Easing,4.3503479073735525,3.5161551310917125,4.831824990860617,5.270812544662652,1.7546574135709396,1
2023-11-24,Easing,4.352384225462175,3.516220249468931,4.831893444141251,5.271262932144977,1.7550426826760464,1
2023-11-27,Easing,4.320097417177405,3.5157912755769583,4.831783743371004,5.271284696777794,1.755493421200836,1
2023-11-28,Easing,4.27843816649981,3.516304675181713,4.8319587380397016,5.271789144799697,1.7554844696179837,1
2023-11-29,Easing,4.292446150734696,3.5170537998015736,4.832262038729279,5.272657799378818,1.7556039995772443,1
2023-11-30,Easing,4.287059926828241,3.5181406272725617,4.832692767833576,5.274005977964842,1.7558653506922806,1
2023-12-01,Easing,4.253233442958607,3.5176700548485114,4.832670652158295,5.2745220103880825,1.7568519555395712,1
2023-12-04,Easing,4.253360697610204,3.519023411310891,4.833101907826288,5.2760037606319585,1.7569803493210676,1
2023-12-05,Easing,4.21600247925751,3.5188862414677744,4.833106822420795,5.276741827414178,1.757855585946404,1
2023-12-06,Easing,4.236223308829447,3.519793598478639,4.833347110987944,5.278051917892773,1.758258319414134,1
2023-12-07,Easing,4.2502211351717465,3.520414504838235,4.833512803031324,5.279405362115769,1.7589908572775341,1
2023-12-08,Easing,4.251151497398684,3.5205495684265626,4.833559316157909,5.280572753832425,1.7600231854058626,1
2023-12-11,Easing,4.291047890456683,3.519484593349008,4.8332463618005495,5.28072036718887,1.761235773839862,1
2023-12-12,Easing,4.331782834683337,3.519023586832123,4.8330094081368165,5.280698953598518,1.7616753667663945,1
2023-12-13,Easing,4.339998713852669,3.5188671974140595,4.832877240648823,5.280718260934081,1.7618510635200213,1
2023-12-14,Easing,4.347071449708601,3.520577300781281,4.833299544733965,5.282219142992288,1.7616418422110067,1
2023-12-15,Easing,4.3958724737464925,3.5222471220256684,4.833728869668402,5.284466692373103,1.7622195703474346,1
2023-12-18,Easing,4.418449549097932,3.5226817125970777,4.833797322949036,5.286399181141768,1.76371746854469,1
2023-12-19,Easing,4.391194244778001,3.5224337010957036,4.833630226735797,5.2878372265987785,1.7654035255030749,1
2023-12-20,Easing,4.427938620707297,3.522177264575175,4.833458742491747,5.289090799240541,1.766913534665366,1
2023-12-21,Easing,4.426813235498657,3.52252427005162,4.833385374616606,5.290651885081459,1.7681276150298393,1
2023-12-22,Easing,4.4145769380401765,3.522158571563925,4.833201954928754,5.291868071700723,1.7697095001367975,1
2023-12-26,Easing,4.426550662726938,3.5217639120728856,4.832970617944458,5.292832209830268,1.771068297757382,1
2023-12-27,Easing,4.384664117104762,3.5214105000714593,4.832739807523858,5.293649963251994,1.7722394631805347,1
2023-12-28,Easing,4.38978549008371,3.5218608875537836,4.832640638027556,5.295041846624883,1.7731809590710998,1
2023-12-29,Easing,4.3915256380516245,3.521266835942744,4.8323396191139985,5.295886279273935,1.7746194433311908,1
2024-01-02,Easing,4.409179534443365,3.52050463499107,4.832070545064737,5.296417406523162,1.775912771532092,1
2024-01-03,Easing,4.415602360385337,3.519405959836895,4.8317189760362504,5.29620695656552,1.7768009967286247,1
2024-01-04,Easing,4.446065799964514,3.519110118799694,4.8314985213683626,5.296111121972633,1.7770010031729386,1
2024-01-05,Easing,4.441569011629607,3.5181413293574915,4.83121979365132,5.295402367236223,1.7772610378787315,1
2024-01-08,Easing,4.440963986976634,3.5172911045077715,4.831018821840228,5.294350819532946,1.7770597150251746,1
2024-01-09,Easing,4.522694708518188,3.517475138519937,4.831013029639559,5.293742638462698,1.7762674999427608,1
2024-01-10,Easing,4.535691997935583,3.517524723268089,4.8310354963573054,5.293237488355866,1.7757127650877775,1
2024-01-11,Easing,4.523565341078083,3.517474875238088,4.8310602448510735,5.2927309340791755,1.7752560588410873,1
2024-01-12,Easing,4.438222686155764,3.5181664288937236,4.831229973882799,5.292850990602133,1.7746845617084097,1
2024-01-16,Easing,4.405373023344634,3.518891682625979,4.831449375423292,5.293463208660726,1.7745715260347472,1
2024-01-17,Easing,4.422921867160443,3.5181992513641815,4.830621968333784,5.292783590448893,1.7745843390847118,1
2024-01-18,Easing,4.412121989815067,3.5174308194087573,4.830718505011601,5.29231126281252,1.7748804434037626,1
2024-01-19,Easing,4.42299482039359,3.516793852856397,4.8300122075724445,5.291067168317306,1.774273315460909,1
2024-01-22,Easing,4.438051408437373,3.5163645279219597,4.830102249964662,5.290214661691564,1.7738501337696047,1
2024-01-23,Easing,4.4213550255411525,3.5166109597322417,4.830480147178008,5.2898320254049445,1.7732210656727028,1
2024-01-24,Easing,4.350371369140075,3.5166411493842133,4.830032919077867,5.288885965962336,1.772244816578123,1
2024-01-25,Easing,4.360379215165207,3.51640559989034,4.829619917618042,5.287910243431455,1.7715046435411148,1
2024-01-26,Easing,4.372954903910545,3.516779723397189,4.829054914770964,5.287352963518601,1.7705732401214123,1
2024-01-29,Easing,4.349350180461471,3.516583578419988,4.828709664506843,5.286968572019656,1.7703849935996683,1
2024-01-30,Easing,4.387792315770184,3.51705134250432,4.829737165801282,5.287953246133391,1.770901903629071,1
2024-01-31,Easing,4.3825151524370805,3.517234674431556,4.830335342161282,5.288479985351808,1.7712453109202517,1
2024-02-01,Easing,4.359357457275074,3.5182369884291465,4.830910876282305,5.289396908269838,1.7711599198406915,1
2024-02-02,Easing,4.305147434955623,3.5197496304099243,4.8314628905581865,5.291045228163256,1.7712955977533316,1
2024-02-05,Easing,4.3273816377738,3.518773556836577,4.831428839439102,5.291189506616284,1.772415949779707,1
2024-02-06,Easing,4.3751890688037856,3.5172788180215036,4.831215932184207,5.29017552045674,1.772896702435237,1
2024-02-07,Easing,4.377945176467808,3.51767031813036,4.831353891872869,5.289815175366634,1.772144857236274,1
2024-02-08,Easing,4.393533739889092,3.5176532925708175,4.831450077508222,5.289351097228183,1.7716978046573653,1
2024-02-09,Easing,4.45990605034936,3.5172665315352356,4.831445864998644,5.28855265114202,1.771286119606784,1
2024-02-12,Easing,4.398547390814255,3.517076178758704,4.831455167623961,5.287686102817686,1.7706099240589817,1
2024-02-13,Easing,4.362813959337989,3.517162974008123,4.831533274572377,5.286975241826488,1.7698122678183648,1
2024-02-14,Easing,4.410213873295345,3.515901678432135,4.831258934886144,5.28519580757247,1.7692941291403352,1
2024-02-15,Easing,4.393443495717881,3.5160652642207264,4.831321244923644,5.284036138790038,1.7679708745693112,1
2024-02-16,Easing,4.374192507048948,3.516473175564812,4.831486059360863,5.283262265676409,1.7667890901115975,1
2024-02-20,Easing,4.312553385026991,3.5162395568044946,4.831487463530722,5.282239152412782,1.765999595608287,1
2024-02-21,Easing,4.2952912003606905,3.5166273709674707,4.831624721134455,5.281642555743872,1.7650151847764013,1
2024-02-22,Easing,4.234455942781612,3.516454658074794,4.831645432639878,5.28086920919394,1.7644145511191462,1
