date,cusip,purchase_price,face_value,maturity_date,days_to_maturity,tau_remaining,current_yield,purchase_yield_pct,rate_change_bps,implied_price,unrealised_pnl,modified_duration,dv01,year,month_number,month_short,period_label
2003-08-28,912797UE5,96.439575,100.0,2027-04-17,8633,23.63586584531143,0.028225235974313864,3.6253539569941333,-80.28303595627467,51.31803731950243,-45.121537680497575,23.63586584531143,0.12129462455284448,2003,8,Aug,2003-08
2003-08-29,912797UE5,96.439575,100.0,2027-04-17,8632,23.633127994524298,0.028351969045152324,3.6253539569941333,-79.01570524789007,51.16851864125501,-45.27105635874499,23.633127994524298,0.12092721503389822,2003,8,Aug,2003-08
2003-09-02,912797UE5,96.439575,100.0,2027-04-17,8628,23.62217659137577,0.029260611382732397,3.6253539569941333,-69.92928187208935,50.09748748000532,-46.342087519994685,23.62217659137577,0.11834116960369225,2003,9,Sep,2003-09
2003-09-03,912797UE5,96.439575,100.0,2027-04-17,8627,23.619438740588638,0.029152978105540964,3.6253539569941333,-71.00561464400367,50.22903296912238,-46.210542030877626,23.619438740588638,0.1186381567213193,2003,9,Sep,2003-09
2003-09-04,912797UE5,96.439575,100.0,2027-04-17,8626,23.616700889801507,0.028586181467404038,3.6253539569941333,-76.67358102537294,50.909975602741454,-45.52959939725855,23.616700889801507,0.12023256661170371,2003,9,Sep,2003-09
2003-09-05,912797UE5,96.439575,100.0,2027-04-17,8625,23.613963039014372,0.027309653644284396,3.6253539569941333,-89.43885925656936,52.472070324713286,-43.96750467528672,23.613963039014372,0.12390735292283424,2003,9,Sep,2003-09
2003-09-08,912797UE5,96.439575,100.0,2027-04-17,8622,23.60574948665298,0.027662456003296924,3.6253539569941333,-85.91083566644407,52.04856262410531,-44.3910123758947,23.60574948665298,0.12286453304449993,2003,9,Sep,2003-09
2003-09-09,912797UE5,96.439575,100.0,2027-04-17,8621,23.603011635865844,0.02739002941828983,3.6253539569941333,-88.63510151651502,52.38828527723829,-44.051289722761716,23.603011635865844,0.12365213069817146,2003,9,Sep,2003-09
2003-09-10,912797UE5,96.439575,100.0,2027-04-17,8620,23.600273785078713,0.026766822266482464,3.6253539569941333,-94.86717303458867,53.16848598593743,-43.271089014062575,23.600273785078713,0.1254790826006244,2003,9,Sep,2003-09
2003-09-11,912797UE5,96.439575,100.0,2027-04-17,8619,23.59753593429158,0.027194211147227632,3.6253539569941333,-90.59328422713699,52.638816888216155,-43.80075811178385,23.59753593429158,0.12421463730582753,2003,9,Sep,2003-09
2003-09-12,912797UE5,96.439575,100.0,2027-04-17,8618,23.59479808350445,0.026767134876102237,3.6253539569941333,-94.86404693839094,53.175887084778935,-43.26368791522107,23.59479808350445,0.12546743186765913,2003,9,Sep,2003-09
2003-09-15,912797UE5,96.439575,100.0,2027-04-17,8615,23.586584531143053,0.02673937846542331,3.6253539569941333,-95.14161104518023,53.22241145036234,-43.21716354963767,23.586584531143053,0.12553349066252473,2003,9,Sep,2003-09
2003-09-16,912797UE5,96.439575,100.0,2027-04-17,8614,23.583846680355922,0.026724993729674837,3.6253539569941333,-95.28545840266494,53.24436787201052,-43.195207127989484,23.583846680355922,0.1255707008485965,2003,9,Sep,2003-09
2003-09-17,912797UE5,96.439575,100.0,2027-04-17,8613,23.581108829568787,0.026311166039970732,3.6253539569941333,-99.423735299706,53.77043152453761,-42.6691434754624,23.581108829568787,0.12679663975929978,2003,9,Sep,2003-09
2003-09-18,912797UE5,96.439575,100.0,2027-04-17,8612,23.578370978781656,0.026451786043716615,3.6253539569941333,-98.01753526224716,53.59630673998392,-42.84326826001608,23.578370978781656,0.1263713603407917,2003,9,Sep,2003-09
2003-09-19,912797UE5,96.439575,100.0,2027-04-17,8611,23.575633127994525,0.026440786523681786,3.6253539569941333,-98.12753046259546,53.61408981900697,-42.825485180993034,23.575633127994525,0.12639861120642548,2003,9,Sep,2003-09
2003-09-22,912797UE5,96.439575,100.0,2027-04-17,8608,23.567419575633128,0.02682025061345537,3.6253539569941333,-94.33288956485961,53.14829826359133,-43.291276736408676,23.567419575633128,0.12525682449089504,2003,9,Sep,2003-09
2003-09-23,912797UE5,96.439575,100.0,2027-04-17,8607,23.564681724845997,0.026606918703964436,3.6253539569941333,-96.46620865976897,53.420075181678314,-43.01949981832169,23.564681724845997,0.12588270693735942,2003,9,Sep,2003-09
2003-09-24,912797UE5,96.439575,100.0,2027-04-17,8606,23.561943874058862,0.02620823618266683,3.6253539569941333,-100.45303387274502,53.92818187048481,-42.51139312951519,23.561943874058862,0.1270652794462402,2003,9,Sep,2003-09
2003-09-25,912797UE5,96.439575,100.0,2027-04-17,8605,23.55920602327173,0.02603758073651332,3.6253539569941333,-102.15958833428012,54.14932224237301,-42.290252757626995,23.55920602327173,0.12757150387285962,2003,9,Sep,2003-09
2003-09-26,912797UE5,96.439575,100.0,2027-04-17,8604,23.5564681724846,0.025549010235411382,3.6253539569941333,-107.0452933452995,54.780031537085584,-41.65954346291442,23.5564681724846,0.12904240693910593,2003,9,Sep,2003-09
2003-09-29,912797UE5,96.439575,100.0,2027-04-17,8601,23.548254620123203,0.025816494600402,3.6253539569941333,-104.3704496953933,54.447492545928824,-41.99208245407118,23.548254620123203,0.1282143417898792,2003,9,Sep,2003-09
2003-09-30,912797UE5,96.439575,100.0,2027-04-17,8600,23.54551676933607,0.024952702565826535,3.6253539569941333,-113.00837004114797,55.570134590277185,-40.86944040972282,23.54551676933607,0.1308427535869634,2003,9,Sep,2003-09
2003-10-01,912797UE5,96.439575,100.0,2027-04-17,8599,23.54277891854894,0.024845861551597608,3.6253539569941333,-114.07678018343724,55.71389406482431,-40.725680935175696,23.54277891854894,0.13116598906596147,2003,10,Oct,2003-10
2003-10-02,912797UE5,96.439575,100.0,2027-04-17,8598,23.540041067761805,0.025163016315870326,3.6253539569941333,-110.90523254071005,55.303253947478815,-41.13632105252119,23.540041067761805,0.13018408691045116,2003,10,Oct,2003-10
2003-10-03,912797UE5,96.439575,100.0,2027-04-17,8597,23.537303216974674,0.026436208264640396,3.6253539569941333,-98.17331305300937,53.67423741202105,-42.765337587978955,23.537303216974674,0.12633468009066257,2003,10,Oct,2003-10
2003-10-06,912797UE5,96.439575,100.0,2027-04-17,8594,23.529089664613277,0.026024928304551345,3.6253539569941333,-102.28611265389986,54.20793578337548,-42.23163921662452,23.529089664613277,0.12754633815806404,2003,10,Oct,2003-10
2003-10-07,912797UE5,96.439575,100.0,2027-04-17,8593,23.526351813826146,0.026684397420931677,3.6253539569941333,-95.69142149009654,53.37719870962459,-43.06237629037542,23.526351813826146,0.1255770755679135,2003,10,Oct,2003-10
2003-10-08,912797UE5,96.439575,100.0,2027-04-17,8592,23.523613963039015,0.026647983820816536,3.6253539569941333,-96.05555749124795,53.426843220403676,-43.01273177959633,23.523613963039015,0.12567924351805845,2003,10,Oct,2003-10
2003-10-09,912797UE5,96.439575,100.0,2027-04-17,8591,23.520876112251884,0.026907195645085348,3.6253539569941333,-93.46343924855984,53.10597102946987,-43.333603970530135,23.520876112251884,0.12490989654049985,2003,10,Oct,2003-10
2003-10-10,912797UE5,96.439575,100.0,2027-04-17,8590,23.51813826146475,0.026716702104161136,3.6253539569941333,-95.36837465780195,53.34835227144625,-43.09122272855375,23.51813826146475,0.12546539247412,2003,10,Oct,2003-10
2003-10-14,912797UE5,96.439575,100.0,2027-04-17,8586,23.50718685831622,0.027278975353027795,3.6253539569941333,-89.74564216913537,52.66326823330002,-43.77630676669998,23.50718685831622,0.12379652869298126,2003,10,Oct,2003-10
2003-10-15,912797UE5,96.439575,100.0,2027-04-17,8585,23.50444900752909,0.02766272748319208,3.6253539569941333,-85.9081208674925,52.19428564271688,-44.24528935728313,23.50444900752909,0.12267979253736465,2003,10,Oct,2003-10
2003-10-16,912797UE5,96.439575,100.0,2027-04-17,8584,23.50171115674196,0.028290552363129367,3.6253539569941333,-79.62987206811965,51.43371009335064,-45.005864906649364,23.50171115674196,0.12087801983335303,2003,10,Oct,2003-10
2003-10-17,912797UE5,96.439575,100.0,2027-04-17,8583,23.498973305954827,0.027860618133016803,3.6253539569941333,-83.92921436924529,51.960003761412054,-44.47957123858795,23.498973305954827,0.12210067413667344,2003,10,Oct,2003-10
2003-10-20,912797UE5,96.439575,100.0,2027-04-17,8580,23.49075975359343,0.027866091695881536,3.6253539569941333,-83.87447874059797,51.965213350443996,-44.47436164955601,23.49075975359343,0.12207023423595058,2003,10,Oct,2003-10
2003-10-21,912797UE5,96.439575,100.0,2027-04-17,8579,23.488021902806295,0.027729270522272628,3.6253539569941333,-85.24269047668703,52.136457942844,-44.30311705715601,23.488021902806295,0.12245822660962591,2003,10,Oct,2003-10
2003-10-22,912797UE5,96.439575,100.0,2027-04-17,8578,23.485284052019164,0.02719137112754506,3.6253539569941333,-90.62168442396272,52.803269507932725,-43.63630549206728,23.485284052019164,0.12400997832691224,2003,10,Oct,2003-10
2003-10-23,912797UE5,96.439575,100.0,2027-04-17,8577,23.482546201232033,0.027506200335679198,3.6253539569941333,-87.47339234262134,52.41823703443487,-44.02133796556514,23.482546201232033,0.1230913672948249,2003,10,Oct,2003-10
2003-10-24,912797UE5,96.439575,100.0,2027-04-17,8576,23.479808350444902,0.026788932009485577,3.6253539569941333,-94.64607560455755,53.312519791756074,-43.12705520824393,23.479808350444902,0.12517677473897335,2003,10,Oct,2003-10
2003-10-27,912797UE5,96.439575,100.0,2027-04-17,8573,23.471594798083505,0.027310768646749563,3.6253539569941333,-89.42770923191769,52.67510171537201,-43.764473284628,23.471594798083505,0.12363686434110453,2003,10,Oct,2003-10
2003-10-28,912797UE5,96.439575,100.0,2027-04-17,8572,23.468856947296374,0.026669359506844115,3.6253539569941333,-95.84180063097216,53.478023983247304,-42.9615510167527,23.468856947296374,0.12550680946869158,2003,10,Oct,2003-10
2003-10-29,912797UE5,96.439575,100.0,2027-04-17,8571,23.46611909650924,0.027229999468158787,3.6253539569941333,-90.23540101782544,52.782926436306,-43.656648563694006,23.46611909650924,0.12386104380166427,2003,10,Oct,2003-10
2003-10-30,912797UE5,96.439575,100.0,2027-04-17,8570,23.463381245722108,0.02763166408804036,3.6253539569941333,-86.21875481900972,52.29171351054225,-44.14786148945775,23.463381245722108,0.12269404100899303,2003,10,Oct,2003-10
2003-10-31,912797UE5,96.439575,100.0,2027-04-17,8569,23.460643394934976,0.027419946018762485,3.6253539569941333,-88.33593551178846,52.55607056982461,-43.88350443017539,23.460643394934976,0.12329992298776922,2003,10,Oct,2003-10
2003-11-03,912797UE5,96.439575,100.0,2027-04-17,8566,23.45242984257358,0.0278400298336095,3.6253539569941333,-84.13509736331832,52.052552825662424,-44.38702217433758,23.45242984257358,0.12207588432707032,2003,11,Nov,2003-11
2003-11-04,912797UE5,96.439575,100.0,2027-04-17,8565,23.449691991786448,0.02744224721840137,3.6253539569941333,-88.11292351539961,52.544369245017954,-43.89520575498205,23.449691991786448,0.12321492746983677,2003,11,Nov,2003-11
2003-11-05,912797UE5,96.439575,100.0,2027-04-17,8564,23.446954140999317,0.027917656196001353,3.6253539569941333,-83.35883373939978,51.96581930722051,-44.4737556927795,23.446954140999317,0.12184401821958561,2003,11,Nov,2003-11
2003-11-06,912797UE5,96.439575,100.0,2027-04-17,8563,23.444216290212182,0.02844002850201613,3.6253539569941333,-78.13511067925202,51.33721904112208,-45.10235595887792,23.444216290212182,0.12035608669380654,2003,11,Nov,2003-11
2003-11-07,912797UE5,96.439575,100.0,2027-04-17,8562,23.44147843942505,0.028657503622538768,3.6253539569941333,-75.96035947402564,51.0801482102788,-45.359426789721205,23.44147843942505,0.11973941929538867,2003,11,Nov,2003-11
2003-11-10,912797UE5,96.439575,100.0,2027-04-17,8559,23.433264887063654,0.02876329226997024,3.6253539569941333,-74.90247299971091,50.965673587525984,-45.47390141247402,23.433264887063654,0.11942921293241203,2003,11,Nov,2003-11
2003-11-12,912797UE5,96.439575,100.0,2027-04-17,8557,23.42778918548939,0.028458384243910055,3.6253539569941333,-77.95155326031276,51.33912640184022,-45.10044859815979,23.42778918548939,0.12027622303095052,2003,11,Nov,2003-11
2003-11-13,912797UE5,96.439575,100.0,2027-04-17,8556,23.42505133470226,0.02747420388652424,3.6253539569941333,-87.79335683417094,52.54056561236836,-43.899009387631644,23.42505133470226,0.12307654466240213,2003,11,Nov,2003-11
2003-11-14,912797UE5,96.439575,100.0,2027-04-17,8555,23.422313483915126,0.02697706062233304,3.6253539569941333,-92.76478947608291,53.15993521778456,-43.27963978221545,23.422313483915126,0.12451286674555698,2003,11,Nov,2003-11
2003-11-17,912797UE5,96.439575,100.0,2027-04-17,8552,23.41409993155373,0.02672080468841978,3.6253539569941333,-95.32734881521552,53.49170497913283,-42.94787002086718,23.41409993155373,0.12524601258906062,2003,11,Nov,2003-11
2003-11-18,912797UE5,96.439575,100.0,2027-04-17,8551,23.411362080766597,0.026705596775705515,3.6253539569941333,-95.47942794235816,53.51466830717826,-42.92490669282174,23.411362080766597,0.12528512763714753,2003,11,Nov,2003-11
2003-11-19,912797UE5,96.439575,100.0,2027-04-17,8550,23.408624229979466,0.027208711133003903,3.6253539569941333,-90.44828436937428,52.89197845174899,-43.547596548251015,23.408624229979466,0.12381284483571633,2003,11,Nov,2003-11
2003-11-20,912797UE5,96.439575,100.0,2027-04-17,8549,23.405886379192335,0.02668346081658136,3.6253539569941333,-95.70078753359971,53.5502322478068,-42.88934275219321,23.405886379192335,0.12533906515715273,2003,11,Nov,2003-11
2003-11-21,912797UE5,96.439575,100.0,2027-04-17,8548,23.4031485284052,0.026664888456132053,3.6253539569941333,-95.88651113809279,53.5774269808385,-42.8621480191615,23.4031485284052,0.12538804814023477,2003,11,Nov,2003-11
2003-11-24,912797UE5,96.439575,100.0,2027-04-17,8545,23.394934976043807,0.02728368403372417,3.6253539569941333,-89.69855536217163,52.818957620431604,-43.6206173795684,23.394934976043807,0.12356960790324109,2003,11,Nov,2003-11
2003-11-25,912797UE5,96.439575,100.0,2027-04-17,8544,23.392197125256672,0.026998371709059076,3.6253539569941333,-92.55167860882256,53.17662674504533,-43.26294825495467,23.392197125256672,0.12439181352762965,2003,11,Nov,2003-11
2003-11-26,912797UE5,96.439575,100.0,2027-04-17,8543,23.38945927446954,0.027434438498228016,3.6253539569941333,-88.19101071713315,52.64090631061805,-43.798668689381955,23.38945927446954,0.12312423343233675,2003,11,Nov,2003-11
2003-11-28,912797UE5,96.439575,100.0,2027-04-17,8541,23.38398357289528,0.027997816006792985,3.6253539569941333,-82.55723563148346,51.95976745904297,-44.47980754095703,23.38398357289528,0.12150263487137196,2003,11,Nov,2003-11
2003-12-01,912797UE5,96.439575,100.0,2027-04-17,8538,23.37577002053388,0.0284847537785428,3.6253539569941333,-77.6878579139853,51.38350119809111,-45.056073801908894,23.37577002053388,0.1201128906856405,2003,12,Dec,2003-12
2003-12-02,912797UE5,96.439575,100.0,2027-04-17,8537,23.37303216974675,0.028222351911162243,3.6253539569941333,-80.31187658779089,51.70364318685961,-44.7359318131404,23.37303216974675,0.1208470915499577,2003,12,Dec,2003-12
2003-12-03,912797UE5,96.439575,100.0,2027-04-17,8536,23.370294318959616,0.02841673663369223,3.6253539569941333,-78.36802936249103,51.47327223770306,-44.96630276229695,23.370294318959616,0.12029455217550536,2003,12,Dec,2003-12
2003-12-04,912797UE5,96.439575,100.0,2027-04-17,8535,23.367556468172484,0.028198871549825418,3.6253539569941333,-80.54668020115913,51.74001479510273,-44.699560204897274,23.367556468172484,0.1209037717388643,2003,12,Dec,2003-12
2003-12-05,912797UE5,96.439575,100.0,2027-04-17,8534,23.364818617385353,0.02706898641542673,3.6253539569941333,-91.845531545146,53.12821952517768,-43.31135547482233,23.364818617385353,0.12413312126704075,2003,12,Dec,2003-12
2003-12-08,912797UE5,96.439575,100.0,2027-04-17,8531,23.356605065023956,0.027505386217348153,3.6253539569941333,-87.48153352593178,52.60113739287333,-43.83843760712667,23.356605065023956,0.12285839920564064,2003,12,Dec,2003-12
2003-12-09,912797UE5,96.439575,100.0,2027-04-17,8530,23.353867214236825,0.027731540276248544,3.6253539569941333,-85.21999293692788,52.32799351506519,-44.11158148493482,23.353867214236825,0.12220610121382781,2003,12,Dec,2003-12
2003-12-10,912797UE5,96.439575,100.0,2027-04-17,8529,23.351129363449694,0.02755077957438605,3.6253539569941333,-87.02759995555282,52.55332498361114,-43.886250016388864,23.351129363449694,0.12271794901717165,2003,12,Dec,2003-12
2003-12-11,912797UE5,96.439575,100.0,2027-04-17,8528,23.34839151266256,0.027019446878865816,3.6253539569941333,-92.34092691075516,53.21336368049733,-43.226211319502674,23.34839151266256,0.124244644891795,2003,12,Dec,2003-12
2003-12-12,912797UE5,96.439575,100.0,2027-04-17,8527,23.345653661875428,0.027027181317112934,3.6253539569941333,-92.26358252828398,53.20769195423682,-43.23188304576318,23.345653661875428,0.12421683485113687,2003,12,Dec,2003-12
2003-12-15,912797UE5,96.439575,100.0,2027-04-17,8524,23.33744010951403,0.027205134554148566,3.6253539569941333,-90.48405015792765,52.998943938206125,-43.44063106179388,23.33744010951403,0.12368596800253773,2003,12,Dec,2003-12
2003-12-16,912797UE5,96.439575,100.0,2027-04-17,8523,23.3347022587269,0.026936851870133775,3.6253539569941333,-93.16687699807557,53.335746254334516,-43.10382874566549,23.3347022587269,0.12445737585919045,2003,12,Dec,2003-12
2003-12-17,912797UE5,96.439575,100.0,2027-04-17,8522,23.33196440793977,0.026672826629306055,3.6253539569941333,-95.80712940635276,53.669278584797034,-42.77029641520297,23.33196440793977,0.12522096977402886,2003,12,Dec,2003-12
2003-12-18,912797UE5,96.439575,100.0,2027-04-17,8521,23.329226557152634,0.02646038991078794,3.6253539569941333,-97.93149659153393,53.93986176582726,-42.499713234172745,23.329226557152634,0.12583752555964794,2003,12,Dec,2003-12
2003-12-19,912797UE5,96.439575,100.0,2027-04-17,8520,23.326488706365502,0.026390516725948502,3.6253539569941333,-98.6302284399283,54.03176398776104,-42.407811012238966,23.326488706365502,0.1260371332445514,2003,12,Dec,2003-12
2003-12-22,912797UE5,96.439575,100.0,2027-04-17,8517,23.318275154004105,0.026638504557315975,3.6253539569941333,-96.15035012625357,53.73186458632303,-42.70771041367698,23.318275154004105,0.12529344029615694,2003,12,Dec,2003-12
2003-12-23,912797UE5,96.439575,100.0,2027-04-17,8516,23.315537303216974,0.027320026198243506,3.6253539569941333,-89.33513371697826,52.88866776846341,-43.5509072315366,23.315537303216974,0.12331277062730579,2003,12,Dec,2003-12
2003-12-24,912797UE5,96.439575,100.0,2027-04-17,8515,23.312799452429843,0.026704992721653033,3.6253539569941333,-95.485468482883,53.656469357492156,-42.78310564250785,23.312799452429843,0.1250882509456662,2003,12,Dec,2003-12
2003-12-26,912797UE5,96.439575,100.0,2027-04-17,8513,23.307323750855577,0.02647621901737339,3.6253539569941333,-97.77320552567942,53.95122392074868,-42.48835107925132,23.307323750855577,0.12574586426757933,2003,12,Dec,2003-12
2003-12-29,912797UE5,96.439575,100.0,2027-04-17,8510,23.299110198494184,0.02698125083175901,3.6253539569941333,-92.72288738182321,53.33170791810278,-43.107867081897226,23.299110198494184,0.12425813398577815,2003,12,Dec,2003-12
2003-12-30,912797UE5,96.439575,100.0,2027-04-17,8509,23.29637234770705,0.02721345171471295,3.6253539569941333,-90.4008785522838,53.04791076852362,-43.39166423147638,23.29637234770705,0.12358238815314647,2003,12,Dec,2003-12
2003-12-31,912797UE5,96.439575,100.0,2027-04-17,8508,23.293634496919918,0.027095761698387413,3.6253539569941333,-91.57777871553918,53.19750073455099,-43.24207426544901,23.293634496919918,0.12391631382602598,2003,12,Dec,2003-12
2004-01-02,912797UE5,96.439575,100.0,2027-04-17,8506,23.288158795345655,0.027792966245364637,3.6253539569941333,-84.60573324576694,52.348494297230864,-44.09108070276914,23.288158795345655,0.12191000478911589,2004,1,Jan,2004-01
2004-01-05,912797UE5,96.439575,100.0,2027-04-17,8503,23.279945242984258,0.027961111852911894,3.6253539569941333,-82.92427717029437,52.15588554681481,-44.2836894531852,23.279945242984258,0.12141861596292029,2004,1,Jan,2004-01
2004-01-06,912797UE5,96.439575,100.0,2027-04-17,8502,23.277207392197127,0.02721151071333462,3.6253539569941333,-90.42028856606713,53.07798290250694,-43.361592097493066,23.277207392197127,0.12355072159811474,2004,1,Jan,2004-01
2004-01-07,912797UE5,96.439575,100.0,2027-04-17,8501,23.274469541409992,0.027052736031451287,3.6253539569941333,-92.00803538490045,53.27845911034402,-43.16111588965598,23.274469541409992,0.12400278737769597,2004,1,Jan,2004-01
2004-01-08,912797UE5,96.439575,100.0,2027-04-17,8500,23.27173169062286,0.027000732113228433,3.6253539569941333,-92.52807456712898,53.34692793141842,-43.092647068581584,23.27173169062286,0.12414753933389638,2004,1,Jan,2004-01
2004-01-09,912797UE5,96.439575,100.0,2027-04-17,8499,23.26899383983573,0.025841328690033655,3.6253539569941333,-104.12210879907676,54.80977028237164,-41.62980471762837,23.26899383983573,0.12753682070633174,2004,1,Jan,2004-01
2004-01-12,912797UE5,96.439575,100.0,2027-04-17,8496,23.260780287474333,0.025871456156732763,3.6253539569941333,-103.82083413208568,54.78300009648923,-41.65657490351077,23.260780287474333,0.12742953287331213,2004,1,Jan,2004-01
2004-01-13,912797UE5,96.439575,100.0,2027-04-17,8495,23.2580424366872,0.025505554589958575,3.6253539569941333,-107.47984979982756,55.255114981511554,-41.18446001848845,23.2580424366872,0.12851258090840265,2004,1,Jan,2004-01
2004-01-14,912797UE5,96.439575,100.0,2027-04-17,8494,23.255304585900067,0.025355488477160605,3.6253539569941333,-108.98051092780726,55.45215509121586,-40.98741990878415,23.255304585900067,0.1289556756590794,2004,1,Jan,2004-01
2004-01-15,912797UE5,96.439575,100.0,2027-04-17,8493,23.252566735112936,0.02532026236689952,3.6253539569941333,-109.33277203041811,55.50144717020081,-40.93812782979919,23.252566735112936,0.12905511042204393,2004,1,Jan,2004-01
2004-01-16,912797UE5,96.439575,100.0,2027-04-17,8492,23.249828884325805,0.025625222662520635,3.6253539569941333,-106.28316907420697,55.11313893821998,-41.32643606178002,23.249828884325805,0.12813710495916883,2004,1,Jan,2004-01
2004-01-20,912797UE5,96.439575,100.0,2027-04-17,8488,23.238877481177276,0.02580973464566508,3.6253539569941333,-104.4380492427625,54.89273041583795,-41.54684458416205,23.238877481177276,0.12756454367409514,2004,1,Jan,2004-01
2004-01-21,912797UE5,96.439575,100.0,2027-04-17,8487,23.236139630390145,0.02563839146149884,3.6253539569941333,-106.15148108442493,55.11560795899597,-41.32396704100403,23.236139630390145,0.1280673962349073,2004,1,Jan,2004-01
2004-01-22,912797UE5,96.439575,100.0,2027-04-17,8486,23.23340177960301,0.02528392411724527,3.6253539569941333,-109.69615452696063,55.575286687537904,-40.8642883124621,23.23340177960301,0.12912029646281906,2004,1,Jan,2004-01
2004-01-23,912797UE5,96.439575,100.0,2027-04-17,8485,23.23066392881588,0.02586584454170808,3.6253539569941333,-103.87695028233252,54.832848755067964,-41.60672624493204,23.23066392881588,0.1273803481688574,2004,1,Jan,2004-01
2004-01-26,912797UE5,96.439575,100.0,2027-04-17,8482,23.222450376454482,0.026306999456962278,3.6253539569941333,-99.46540112979054,54.285502185342295,-42.15407281465771,23.222450376454482,0.12606423806600228,2004,1,Jan,2004-01
2004-01-27,912797UE5,96.439575,100.0,2027-04-17,8481,23.21971252566735,0.025938180919270647,3.6253539569941333,-103.15358650670684,54.75633564822392,-41.68323935177609,23.21971252566735,0.12714263727107109,2004,1,Jan,2004-01
2004-01-28,912797UE5,96.439575,100.0,2027-04-17,8480,23.21697467488022,0.026870143221837416,3.6253539569941333,-93.83396348103916,53.588085145052055,-42.85148985494795,23.21697467488022,0.12441532156879985,2004,1,Jan,2004-01
2004-01-29,912797UE5,96.439575,100.0,2027-04-17,8479,23.21423682409309,0.026933458424226522,3.6253539569941333,-93.20081145714809,53.5133151174465,-42.9262598825535,23.21423682409309,0.12422707703787239,2004,1,Jan,2004-01
2004-01-30,912797UE5,96.439575,100.0,2027-04-17,8478,23.211498973305954,0.02658912711791306,3.6253539569941333,-96.64412452028273,53.94670901471793,-42.49286598528207,23.211498973305954,0.12521839809083604,2004,1,Jan,2004-01
2004-02-02,912797UE5,96.439575,100.0,2027-04-17,8475,23.20328542094456,0.02673149002491223,3.6253539569941333,-95.22049545029103,53.78054545954314,-42.659029540456864,23.20328542094456,0.12478853463918636,2004,2,Feb,2004-02
2004-02-03,912797UE5,96.439575,100.0,2027-04-17,8474,23.200547570157426,0.02639420697018651,3.6253539569941333,-98.5933259975482,54.20700434750431,-42.232570652495696,23.200547570157426,0.1257632183000004,2004,2,Feb,2004-02
2004-02-04,912797UE5,96.439575,100.0,2027-04-17,8473,23.197809719370294,0.026503138228232127,3.6253539569941333,-97.50401341709205,54.0741054211127,-42.36546957888731,23.197809719370294,0.12544008083041422,2004,2,Feb,2004-02
2004-02-05,912797UE5,96.439575,100.0,2027-04-17,8472,23.195071868583163,0.02684111119219704,3.6253539569941333,-94.12428377744291,53.6557523274274,-42.783822672572605,23.195071868583163,0.12445490313975771,2004,2,Feb,2004-02
2004-02-06,912797UE5,96.439575,100.0,2027-04-17,8471,23.19233401779603,0.0262581092474443,3.6253539569941333,-99.95430322497032,54.390164922190834,-42.04941007780917,23.19233401779603,0.12614348721584628,2004,2,Feb,2004-02
2004-02-09,912797UE5,96.439575,100.0,2027-04-17,8468,23.184120465434635,0.026107373227370525,3.6253539569941333,-101.46166342570807,54.59234656091289,-41.84722843908712,23.184120465434635,0.12656755391589608,2004,2,Feb,2004-02
2004-02-10,912797UE5,96.439575,100.0,2027-04-17,8467,23.1813826146475,0.026438493369926225,3.6253539569941333,-98.15046200015107,54.17878198054491,-42.26079301945509,23.1813826146475,0.12559390746865812,2004,2,Feb,2004-02
2004-02-11,912797UE5,96.439575,100.0,2027-04-17,8466,23.17864476386037,0.025846906321640554,3.6253539569941333,-104.06633248300778,54.93078433785785,-41.508790662142154,23.17864476386037,0.1273221136767432,2004,2,Feb,2004-02
2004-02-12,912797UE5,96.439575,100.0,2027-04-17,8465,23.175906913073238,0.026077669950161076,3.6253539569941333,-101.75869619780255,54.64165667990512,-41.79791832009489,23.175906913073238,0.12663699487895874,2004,2,Feb,2004-02
2004-02-13,912797UE5,96.439575,100.0,2027-04-17,8464,23.173169062286107,0.02572285169318646,3.6253539569941333,-105.30687876754871,55.096720478318936,-41.34285452168107,23.173169062286107,0.12767656184216059,2004,2,Feb,2004-02
2004-02-17,912797UE5,96.439575,100.0,2027-04-17,8460,23.16221765913758,0.02578757589763682,3.6253539569941333,-104.65963672304512,55.02968352744286,-41.40989147255714,23.16221765913758,0.12746095075760894,2004,2,Feb,2004-02
2004-02-18,912797UE5,96.439575,100.0,2027-04-17,8459,23.159479808350444,0.025850605795268544,3.6253539569941333,-104.02933774672788,54.953292822958296,-41.48628217704171,23.159479808350444,0.1272689675535672,2004,2,Feb,2004-02
2004-02-19,912797UE5,96.439575,100.0,2027-04-17,8458,23.156741957563312,0.025767119390288622,3.6253539569941333,-104.8642017965271,55.063532298358275,-41.37604270164173,23.156741957563312,0.12750920087050358,2004,2,Feb,2004-02
2004-02-20,912797UE5,96.439575,100.0,2027-04-17,8457,23.15400410677618,0.02614135978127769,3.6253539569941333,-101.1217978866364,54.592310213723,-41.847264786277,23.15400410677618,0.12640305748869418,2004,2,Feb,2004-02
2004-02-23,912797UE5,96.439575,100.0,2027-04-17,8454,23.145790554414784,0.02591155924814572,3.6253539569941333,-103.41980321795612,54.89524115456692,-41.54433384543309,23.145790554414784,0.12705937541976967,2004,2,Feb,2004-02
